gene_id,canonical_transcript
ENSG00000139354.6,ENST00000539410.1
ENSG00000139151.10,ENST00000266505.7
ENSG00000139343.6,ENST00000266735.5
ENSG00000138785.10,ENST00000451321.2
ENSG00000139531.8,ENST00000394109.3
ENSG00000139112.6,ENST00000266458.5
ENSG00000139144.5,ENST00000433979.1
ENSG00000138801.4,ENST00000265174.4
ENSG00000138834.8,ENST00000250894.4
ENSG00000138835.18,ENST00000374140.2
ENSG00000138892.7,ENST00000433387.1
ENSG00000138802.7,ENST00000265175.5
ENSG00000139182.9,ENST00000266546.6
ENSG00000139187.5,ENST00000356986.3
ENSG00000139437.13,ENST00000312777.5
ENSG00000139515.5,ENST00000381033.4
ENSG00000139190.12,ENST00000396308.3
ENSG00000139239.6,ENST00000266610.5
ENSG00000139428.7,ENST00000545712.2
ENSG00000139287.8,ENST00000333850.3
ENSG00000139436.16,ENST00000355312.3
ENSG00000138798.7,ENST00000265171.5
ENSG00000138942.11,ENST00000326132.6
ENSG00000139323.9,ENST00000313546.3
ENSG00000139496.11,ENST00000381736.3
ENSG00000139269.2,ENST00000266646.2
ENSG00000139350.7,ENST00000557644.1
ENSG00000139537.6,ENST00000320516.4
ENSG00000139055.2,ENST00000266397.2
ENSG00000139344.3,ENST00000266736.2
ENSG00000139292.8,ENST00000266674.5
ENSG00000139168.3,ENST00000266529.3
ENSG00000139053.2,ENST00000266395.2
ENSG00000139211.5,ENST00000266581.4
ENSG00000139218.13,ENST00000369367.3
ENSG00000139160.9,ENST00000357721.3
ENSG00000139351.10,ENST00000392927.3
ENSG00000139352.3,ENST00000266744.3
ENSG00000139219.13,ENST00000380518.3
ENSG00000139547.6,ENST00000398138.3
ENSG00000140030.4,ENST00000267549.3
ENSG00000139636.11,ENST00000267102.8
ENSG00000140264.15,ENST00000409960.2
ENSG00000140057.4,ENST00000267584.4
ENSG00000139990.13,ENST00000341516.5
ENSG00000139874.5,ENST00000267377.2
ENSG00000140153.13,ENST00000454394.2
ENSG00000139793.14,ENST00000345429.6
ENSG00000140022.5,ENST00000555447.1
ENSG00000139998.10,ENST00000267512.5
ENSG00000139915.14,ENST00000426342.1
ENSG00000140107.10,ENST00000361529.3
ENSG00000139567.8,ENST00000388922.4
ENSG00000139880.15,ENST00000397359.3
ENSG00000139726.6,ENST00000280557.6
ENSG00000139974.11,ENST00000354886.2
ENSG00000139631.14,ENST00000267085.4
ENSG00000139971.11,ENST00000267485.7
ENSG00000140199.7,ENST00000354181.3
ENSG00000139610.1,ENST00000293636.1
ENSG00000139697.7,ENST00000420886.2
ENSG00000139597.12,ENST00000380130.2
ENSG00000140265.8,ENST00000396976.2
ENSG00000139626.11,ENST00000267082.5
ENSG00000140259.6,ENST00000267812.3
ENSG00000139890.5,ENST00000267396.4
ENSG00000139725.3,ENST00000267205.2
ENSG00000140104.9,ENST00000547315.1
ENSG00000139722.2,ENST00000267202.2
ENSG00000139637.9,ENST00000267103.5
ENSG00000140254.8,ENST00000267803.4
ENSG00000139656.5,ENST00000400419.1
ENSG00000139613.7,ENST00000267064.4
ENSG00000139899.6,ENST00000267406.6
ENSG00000140274.9,ENST00000323030.5
ENSG00000139988.5,ENST00000551171.1
ENSG00000139549.2,ENST00000266991.2
ENSG00000139620.8,ENST00000420613.2
ENSG00000140067.6,ENST00000267594.5
ENSG00000139800.8,ENST00000267294.4
ENSG00000139718.6,ENST00000267197.5
ENSG00000140279.8,ENST00000603300.1
ENSG00000140006.7,ENST00000394942.2
ENSG00000139832.3,ENST00000267328.3
ENSG00000139641.8,ENST00000541590.1
ENSG00000139985.5,ENST00000603540.1
ENSG00000140262.13,ENST00000438423.2
ENSG00000139572.3,ENST00000551809.1
ENSG00000139679.11,ENST00000378434.4
ENSG00000139842.10,ENST00000375440.4
ENSG00000139645.9,ENST00000267116.7
ENSG00000139826.5,ENST00000375898.3
ENSG00000140263.9,ENST00000267814.9
ENSG00000139926.11,ENST00000344768.5
ENSG00000140043.7,ENST00000555661.1
ENSG00000139629.11,ENST00000543196.2
ENSG00000140280.9,ENST00000267838.3
ENSG00000139767.4,ENST00000267260.4
ENSG00000140093.5,ENST00000393096.1
ENSG00000140157.10,ENST00000337451.3
ENSG00000139734.13,ENST00000400324.4
ENSG00000139914.6,ENST00000267426.5
ENSG00000139648.6,ENST00000267119.5
ENSG00000140015.15,ENST00000322893.7
ENSG00000139618.10,ENST00000544455.1
ENSG00000139910.15,ENST00000539517.2
ENSG00000139719.5,ENST00000267199.4
ENSG00000139921.8,ENST00000457354.2
ENSG00000139687.9,ENST00000267163.4
ENSG00000140025.11,ENST00000316738.7
ENSG00000139668.7,ENST00000298125.5
ENSG00000139746.11,ENST00000267229.7
ENSG00000139797.7,ENST00000267291.6
ENSG00000139780.7,ENST00000267273.6
ENSG00000140105.13,ENST00000355338.2
ENSG00000139651.9,ENST00000416904.3
ENSG00000139684.9,ENST00000378720.3
ENSG00000139625.8,ENST00000547035.1
ENSG00000139977.9,ENST00000556492.1
ENSG00000139675.10,ENST00000342657.3
ENSG00000139574.7,ENST00000267017.3
ENSG00000140285.5,ENST00000267843.4
ENSG00000140090.13,ENST00000532405.1
ENSG00000139865.12,ENST00000553443.1
ENSG00000139973.11,ENST00000430451.2
ENSG00000139644.8,ENST00000423828.1
ENSG00000140009.14,ENST00000341099.4
ENSG00000140044.8,ENST00000267569.5
ENSG00000140181.10,ENST00000560464.1
ENSG00000140284.6,ENST00000267842.5
ENSG00000139835.9,ENST00000375431.4
ENSG00000139970.12,ENST00000267484.5
ENSG00000140092.10,ENST00000342058.4
ENSG00000139737.17,ENST00000488699.1
ENSG00000139579.8,ENST00000380198.2
ENSG00000139624.8,ENST00000317551.6
ENSG00000139946.5,ENST00000267460.4
ENSG00000139908.10,ENST00000339917.5
ENSG00000139714.8,ENST00000355329.3
ENSG00000140943.12,ENST00000343411.3
ENSG00000140854.8,ENST00000379661.3
ENSG00000140931.15,ENST00000424011.2
ENSG00000140905.5,ENST00000315467.3
ENSG00000140391.10,ENST00000267970.4
ENSG00000140527.10,ENST00000268130.7
ENSG00000140939.10,ENST00000568146.1
ENSG00000140563.10,ENST00000357742.4
ENSG00000140740.6,ENST00000268379.4
ENSG00000140326.8,ENST00000356231.3
ENSG00000140688.12,ENST00000327237.2
ENSG00000140675.8,ENST00000330498.3
ENSG00000140464.15,ENST00000268058.3
ENSG00000140455.12,ENST00000380324.3
ENSG00000140522.7,ENST00000268125.5
ENSG00000140795.8,ENST00000394809.4
ENSG00000140623.9,ENST00000268231.8
ENSG00000140403.8,ENST00000394855.3
ENSG00000140471.12,ENST00000314742.8
ENSG00000140545.10,ENST00000268150.8
ENSG00000140400.10,ENST00000565683.1
ENSG00000140320.7,ENST00000416165.1
ENSG00000140465.9,ENST00000379727.3
ENSG00000140379.7,ENST00000267953.3
ENSG00000140395.4,ENST00000267973.2
ENSG00000140798.11,ENST00000311303.3
ENSG00000140287.6,ENST00000267845.3
ENSG00000140691.12,ENST00000268314.4
ENSG00000140505.6,ENST00000343932.4
ENSG00000140350.11,ENST00000465139.2
ENSG00000140577.11,ENST00000268184.6
ENSG00000140678.12,ENST00000268296.4
ENSG00000140548.5,ENST00000268154.4
ENSG00000140365.11,ENST00000267935.8
ENSG00000140297.8,ENST00000396065.1
ENSG00000140839.7,ENST00000339953.5
ENSG00000140526.12,ENST00000352732.5
ENSG00000140750.12,ENST00000289968.6
ENSG00000140650.7,ENST00000268261.4
ENSG00000140835.8,ENST00000338482.5
ENSG00000140836.10,ENST00000268489.5
ENSG00000140557.7,ENST00000268164.3
ENSG00000140382.10,ENST00000381714.3
ENSG00000140374.11,ENST00000557943.1
ENSG00000140543.9,ENST00000564406.1
ENSG00000140319.6,ENST00000267884.6
ENSG00000140459.13,ENST00000268053.6
ENSG00000140612.9,ENST00000268220.7
ENSG00000140694.12,ENST00000437198.2
ENSG00000140832.5,ENST00000299952.4
ENSG00000140749.7,ENST00000268389.4
ENSG00000140598.9,ENST00000268206.7
ENSG00000140718.14,ENST00000471389.1
ENSG00000140506.12,ENST00000309664.5
ENSG00000140386.8,ENST00000563290.1
ENSG00000140478.10,ENST00000434739.3
ENSG00000140521.7,ENST00000268124.5
ENSG00000140848.12,ENST00000535318.2
ENSG00000140534.9,ENST00000268138.7
ENSG00000140829.7,ENST00000268482.3
ENSG00000140463.9,ENST00000268057.4
ENSG00000140497.12,ENST00000268099.9
ENSG00000140451.8,ENST00000268043.4
ENSG00000140932.5,ENST00000268595.2
ENSG00000140876.7,ENST00000268533.5
ENSG00000140416.15,ENST00000358278.3
ENSG00000140682.14,ENST00000394863.3
ENSG00000140538.12,ENST00000360948.2
ENSG00000140479.12,ENST00000348070.1
ENSG00000140332.11,ENST00000558939.1
ENSG00000140600.12,ENST00000427482.2
ENSG00000140853.11,ENST00000262510.6
ENSG00000140511.7,ENST00000359595.3
ENSG00000140743.3,ENST00000268383.2
ENSG00000140443.9,ENST00000268035.6
ENSG00000140481.9,ENST00000398814.3
ENSG00000140398.9,ENST00000564784.1
ENSG00000140470.9,ENST00000268070.4
ENSG00000140525.13,ENST00000310775.7
ENSG00000140450.7,ENST00000268042.6
ENSG00000140307.6,ENST00000396060.2
ENSG00000140299.7,ENST00000267859.3
ENSG00000140937.9,ENST00000268603.4
ENSG00000140396.8,ENST00000452400.2
ENSG00000140553.12,ENST00000418476.2
ENSG00000140941.8,ENST00000268607.5
ENSG00000140474.8,ENST00000440863.2
ENSG00000140873.11,ENST00000282849.5
ENSG00000140859.11,ENST00000379655.4
ENSG00000140488.10,ENST00000287202.5
ENSG00000140575.8,ENST00000268182.5
ENSG00000140368.8,ENST00000558012.1
ENSG00000140564.6,ENST00000268171.3
ENSG00000140323.4,ENST00000267889.3
ENSG00000140830.4,ENST00000268483.3
ENSG00000140406.2,ENST00000267984.2
ENSG00000140807.4,ENST00000268459.3
ENSG00000140367.7,ENST00000267938.4
ENSG00000140632.12,ENST00000321919.9
ENSG00000140519.8,ENST00000268122.4
ENSG00000141385.5,ENST00000269143.3
ENSG00000141448.4,ENST00000269216.3
ENSG00000141527.12,ENST00000573882.1
ENSG00000141376.16,ENST00000390652.5
ENSG00000141469.12,ENST00000436407.3
ENSG00000141337.8,ENST00000448504.2
ENSG00000141013.10,ENST00000268699.4
ENSG00000141458.8,ENST00000269228.5
ENSG00000141503.11,ENST00000355280.6
ENSG00000140990.10,ENST00000268668.6
ENSG00000141524.11,ENST00000590602.1
ENSG00000141540.6,ENST00000269346.4
ENSG00000140968.6,ENST00000268638.5
ENSG00000141449.10,ENST00000580732.2
ENSG00000141200.6,ENST00000268919.4
ENSG00000141101.8,ENST00000268802.5
ENSG00000141447.12,ENST00000319481.3
ENSG00000141314.8,ENST00000269051.4
ENSG00000141441.11,ENST00000269209.6
ENSG00000141367.7,ENST00000269122.3
ENSG00000140948.7,ENST00000268616.4
ENSG00000141433.8,ENST00000579794.1
ENSG00000141219.11,ENST00000359042.2
ENSG00000141040.10,ENST00000395824.1
ENSG00000141279.11,ENST00000322157.4
ENSG00000141504.7,ENST00000269298.5
ENSG00000141480.13,ENST00000412477.3
ENSG00000141384.7,ENST00000269142.5
ENSG00000140986.7,ENST00000268661.7
ENSG00000141198.9,ENST00000575882.1
ENSG00000141338.9,ENST00000269080.2
ENSG00000141298.13,ENST00000269033.3
ENSG00000141497.9,ENST00000573751.2
ENSG00000141030.8,ENST00000268717.5
ENSG00000140987.15,ENST00000304926.3
ENSG00000140955.6,ENST00000268624.3
ENSG00000141086.13,ENST00000574481.1
ENSG00000141161.7,ENST00000268876.5
ENSG00000140983.9,ENST00000315082.4
ENSG00000141434.7,ENST00000269202.6
ENSG00000141140.12,ENST00000431794.3
ENSG00000141294.5,ENST00000269025.4
ENSG00000141194.5,ENST00000268912.5
ENSG00000141485.11,ENST00000433363.2
ENSG00000141526.10,ENST00000581287.1
ENSG00000140992.14,ENST00000342085.4
ENSG00000141456.10,ENST00000574876.1
ENSG00000141371.8,ENST00000269127.4
ENSG00000141499.12,ENST00000316024.5
ENSG00000140961.8,ENST00000361711.3
ENSG00000141551.10,ENST00000314028.6
ENSG00000141391.9,ENST00000440960.1
ENSG00000141179.9,ENST00000268896.5
ENSG00000141232.4,ENST00000499247.2
ENSG00000140995.12,ENST00000268676.7
ENSG00000141316.8,ENST00000269053.3
ENSG00000141141.10,ENST00000349699.2
ENSG00000141505.7,ENST00000269299.3
ENSG00000141098.8,ENST00000268797.7
ENSG00000141028.6,ENST00000577632.1
ENSG00000141446.6,ENST00000269214.5
ENSG00000141026.4,ENST00000268711.3
ENSG00000141127.10,ENST00000268835.2
ENSG00000141380.9,ENST00000415083.2
ENSG00000140993.6,ENST00000396862.1
ENSG00000141519.10,ENST00000397545.4
ENSG00000141378.13,ENST00000470557.2
ENSG00000141428.12,ENST00000592875.1
ENSG00000141096.4,ENST00000268793.4
ENSG00000141012.8,ENST00000268695.5
ENSG00000141068.9,ENST00000398988.3
ENSG00000140988.11,ENST00000343262.4
ENSG00000141506.9,ENST00000447110.1
ENSG00000141452.5,ENST00000269221.3
ENSG00000141425.13,ENST00000399022.4
ENSG00000141002.14,ENST00000263346.8
ENSG00000141255.8,ENST00000573128.1
ENSG00000140945.11,ENST00000268613.10
ENSG00000141052.13,ENST00000425538.1
ENSG00000141401.7,ENST00000269159.3
ENSG00000141437.7,ENST00000269205.5
ENSG00000141252.15,ENST00000437048.2
ENSG00000141258.8,ENST00000268989.3
ENSG00000141424.8,ENST00000269187.5
ENSG00000141542.6,ENST00000571995.1
ENSG00000141034.5,ENST00000268719.4
ENSG00000141349.4,ENST00000269097.4
ENSG00000141027.16,ENST00000268712.3
ENSG00000141293.11,ENST00000336915.6
ENSG00000140950.11,ENST00000343629.6
ENSG00000141510.11,ENST00000269305.4
ENSG00000141295.9,ENST00000290216.9
ENSG00000141522.7,ENST00000269321.7
ENSG00000141404.11,ENST00000334049.6
ENSG00000141431.5,ENST00000269197.5
ENSG00000141076.13,ENST00000314423.7
ENSG00000141084.6,ENST00000317506.3
ENSG00000141429.9,ENST00000269195.5
ENSG00000141150.3,ENST00000268864.3
ENSG00000141543.5,ENST00000269349.3
ENSG00000141639.7,ENST00000400384.2
ENSG00000142230.7,ENST00000270225.7
ENSG00000142192.16,ENST00000346798.3
ENSG00000141570.6,ENST00000269385.4
ENSG00000142163.6,ENST00000575608.1
ENSG00000142396.6,ENST00000590505.1
ENSG00000141580.11,ENST00000392325.4
ENSG00000142102.11,ENST00000409548.2
ENSG00000141905.13,ENST00000443272.2
ENSG00000142025.11,ENST00000269945.3
ENSG00000141664.5,ENST00000269499.5
ENSG00000141582.10,ENST00000269397.4
ENSG00000141569.6,ENST00000269383.3
ENSG00000141994.11,ENST00000309061.7
ENSG00000141576.10,ENST00000269391.6
ENSG00000142178.7,ENST00000270162.6
ENSG00000141858.7,ENST00000533683.2
ENSG00000141748.8,ENST00000444555.1
ENSG00000141854.3,ENST00000269720.2
ENSG00000142188.12,ENST00000542230.2
ENSG00000141744.3,ENST00000269582.2
ENSG00000142233.7,ENST00000270235.4
ENSG00000141627.9,ENST00000269445.6
ENSG00000142082.10,ENST00000382743.4
ENSG00000141968.3,ENST00000602142.1
ENSG00000141750.6,ENST00000333461.5
ENSG00000141934.5,ENST00000327790.3
ENSG00000142409.4,ENST00000270459.3
ENSG00000141682.11,ENST00000316660.6
ENSG00000141873.6,ENST00000269740.4
ENSG00000141577.9,ENST00000450824.2
ENSG00000141971.8,ENST00000317040.7
ENSG00000141738.9,ENST00000445327.2
ENSG00000141564.9,ENST00000306801.3
ENSG00000141867.13,ENST00000263377.2
ENSG00000141977.5,ENST00000269878.4
ENSG00000141985.5,ENST00000269886.3
ENSG00000141756.14,ENST00000321562.4
ENSG00000142156.10,ENST00000361866.3
ENSG00000141622.9,ENST00000269439.7
ENSG00000142046.10,ENST00000392002.2
ENSG00000142408.2,ENST00000270458.2
ENSG00000141753.5,ENST00000269593.4
ENSG00000142208.11,ENST00000554581.1
ENSG00000142449.8,ENST00000600128.1
ENSG00000141646.9,ENST00000342988.3
ENSG00000142065.9,ENST00000270001.7
ENSG00000142173.10,ENST00000300527.4
ENSG00000142197.8,ENST00000399151.3
ENSG00000142186.12,ENST00000270176.5
ENSG00000142327.7,ENST00000270357.4
ENSG00000141837.14,ENST00000360228.5
ENSG00000141720.7,ENST00000269554.3
ENSG00000141579.6,ENST00000269394.3
ENSG00000141699.6,ENST00000309428.5
ENSG00000141655.11,ENST00000586569.1
ENSG00000142039.3,ENST00000269967.3
ENSG00000141552.13,ENST00000357385.3
ENSG00000141644.13,ENST00000590208.1
ENSG00000141668.5,ENST00000269503.4
ENSG00000141956.9,ENST00000269844.3
ENSG00000142252.6,ENST00000270257.4
ENSG00000142347.12,ENST00000338257.8
ENSG00000141759.10,ENST00000269601.5
ENSG00000142273.6,ENST00000270279.3
ENSG00000141696.8,ENST00000355468.3
ENSG00000141642.4,ENST00000269466.3
ENSG00000141741.7,ENST00000394231.3
ENSG00000142224.11,ENST00000340758.2
ENSG00000142453.7,ENST00000327064.4
ENSG00000142182.4,ENST00000270172.3
ENSG00000141736.9,ENST00000269571.5
ENSG00000141959.12,ENST00000349048.4
ENSG00000142089.11,ENST00000399808.4
ENSG00000141560.10,ENST00000269373.6
ENSG00000142185.12,ENST00000397928.1
ENSG00000142002.12,ENST00000262960.9
ENSG00000142444.6,ENST00000270502.6
ENSG00000141965.3,ENST00000269856.3
ENSG00000142227.6,ENST00000270221.6
ENSG00000141946.1,ENST00000269834.1
ENSG00000142166.8,ENST00000270139.3
ENSG00000142168.10,ENST00000270142.6
ENSG00000142303.9,ENST00000270328.4
ENSG00000141568.15,ENST00000335255.5
ENSG00000142279.8,ENST00000590071.2
ENSG00000141665.7,ENST00000419743.2
ENSG00000142330.15,ENST00000391984.2
ENSG00000142459.4,ENST00000538904.2
ENSG00000141698.12,ENST00000435506.2
ENSG00000142207.5,ENST00000382751.3
ENSG00000142235.4,ENST00000270238.3
ENSG00000142319.14,ENST00000270349.9
ENSG00000142405.17,ENST00000324134.6
ENSG00000141574.3,ENST00000269389.3
ENSG00000141979.4,ENST00000409035.1
ENSG00000141933.8,ENST00000359315.5
ENSG00000141556.16,ENST00000355528.4
ENSG00000142149.4,ENST00000270112.2
ENSG00000141562.13,ENST00000309794.11
ENSG00000142528.11,ENST00000595661.1
ENSG00000142606.11,ENST00000378412.3
ENSG00000142910.11,ENST00000271064.7
ENSG00000143119.8,ENST00000271324.5
ENSG00000142733.10,ENST00000493901.1
ENSG00000143155.8,ENST00000367833.2
ENSG00000143013.8,ENST00000370544.5
ENSG00000143126.7,ENST00000271332.3
ENSG00000143033.13,ENST00000370298.4
ENSG00000142549.9,ENST00000270642.8
ENSG00000142556.14,ENST00000270649.6
ENSG00000143079.10,ENST00000271277.6
ENSG00000142875.15,ENST00000370685.3
ENSG00000142538.1,ENST00000270631.1
ENSG00000142541.12,ENST00000391857.4
ENSG00000142856.12,ENST00000371092.3
ENSG00000143147.10,ENST00000537209.1
ENSG00000142484.5,ENST00000270560.3
ENSG00000143178.8,ENST00000367821.3
ENSG00000142700.7,ENST00000404795.3
ENSG00000142867.8,ENST00000370580.1
ENSG00000142511.4,ENST00000270590.4
ENSG00000142731.6,ENST00000270861.5
ENSG00000143157.7,ENST00000367875.1
ENSG00000142677.3,ENST00000270800.1
ENSG00000142507.5,ENST00000270586.3
ENSG00000143110.7,ENST00000343534.5
ENSG00000143067.4,ENST00000421812.2
ENSG00000142748.8,ENST00000270879.4
ENSG00000142798.12,ENST00000374695.3
ENSG00000143158.6,ENST00000367846.4
ENSG00000142657.16,ENST00000270776.8
ENSG00000143093.10,ENST00000369795.3
ENSG00000143105.5,ENST00000369771.2
ENSG00000142661.14,ENST00000374434.3
ENSG00000142655.8,ENST00000356607.4
ENSG00000142546.9,ENST00000391853.3
ENSG00000142494.9,ENST00000270570.4
ENSG00000143179.8,ENST00000367879.4
ENSG00000142534.2,ENST00000270625.2
ENSG00000142634.8,ENST00000375980.4
ENSG00000142675.13,ENST00000361530.6
ENSG00000143171.8,ENST00000359842.5
ENSG00000143006.7,ENST00000371445.3
ENSG00000143140.6,ENST00000271348.2
ENSG00000142698.10,ENST00000488417.1
ENSG00000143183.12,ENST00000367881.5
ENSG00000142621.15,ENST00000375995.3
ENSG00000143032.7,ENST00000370445.4
ENSG00000143127.8,ENST00000369304.3
ENSG00000142765.13,ENST00000543823.1
ENSG00000142961.10,ENST00000271139.8
ENSG00000143149.8,ENST00000354775.4
ENSG00000142544.6,ENST00000421832.2
ENSG00000142920.12,ENST00000294517.6
ENSG00000142615.7,ENST00000359621.4
ENSG00000143156.9,ENST00000367811.3
ENSG00000142611.12,ENST00000270722.5
ENSG00000142676.8,ENST00000374550.3
ENSG00000142513.4,ENST00000270593.1
ENSG00000142687.13,ENST00000325722.3
ENSG00000142623.8,ENST00000375471.4
ENSG00000142973.8,ENST00000371923.4
ENSG00000143001.4,ENST00000371268.3
ENSG00000142632.12,ENST00000270747.3
ENSG00000143164.11,ENST00000367840.3
ENSG00000142864.10,ENST00000370995.2
ENSG00000142583.13,ENST00000377424.4
ENSG00000143036.12,ENST00000271227.6
ENSG00000142686.7,ENST00000270815.4
ENSG00000142515.10,ENST00000326003.2
ENSG00000142794.14,ENST00000318249.5
ENSG00000142694.6,ENST00000270824.1
ENSG00000142949.12,ENST00000359947.4
ENSG00000143028.7,ENST00000369872.3
ENSG00000142892.10,ENST00000370812.3
ENSG00000142669.9,ENST00000270792.5
ENSG00000143106.8,ENST00000271308.4
ENSG00000142959.4,ENST00000372207.3
ENSG00000143162.7,ENST00000370509.4
ENSG00000142871.11,ENST00000451137.2
ENSG00000142530.6,ENST00000595790.1
ENSG00000143167.7,ENST00000367868.3
ENSG00000143107.4,ENST00000370017.3
ENSG00000142627.9,ENST00000358432.5
ENSG00000143061.13,ENST00000369483.1
ENSG00000142609.13,ENST00000493964.1
ENSG00000142945.8,ENST00000372224.4
ENSG00000142552.3,ENST00000270645.3
ENSG00000143125.5,ENST00000271331.3
ENSG00000142599.13,ENST00000337907.3
ENSG00000142937.7,ENST00000396651.3
ENSG00000142789.15,ENST00000290122.3
ENSG00000142784.11,ENST00000361771.3
ENSG00000143153.8,ENST00000367816.1
ENSG00000142512.10,ENST00000356298.5
ENSG00000142684.7,ENST00000374266.5
ENSG00000142539.9,ENST00000599632.1
ENSG00000142619.4,ENST00000375460.3
